2026-03-20 10:51:03,RAH972U,True
2026-03-20 10:51:04,RAH972U,True
2026-03-20 10:51:09,RAH972U,True
2026-03-20 10:51:12,RAH972U,True
2026-03-20 10:51:13,RAH972N,True
2026-03-20 10:51:14,RAK972U,True
2026-03-20 10:51:18,RAH072U,True
